image,caption
./coco_dataset/train2017/000000101022.jpg,Two signs that are on a pole in the snow.
./coco_dataset/train2017/000000071938.jpg,A guy is sleeping with his phone attached to his ear.
./coco_dataset/train2017/000000581062.jpg,A person riding a skate board above a big pipe.
./coco_dataset/train2017/000000446651.jpg,Girl holding onto Dad on the back of a motorcycle in traffic.
./coco_dataset/train2017/000000289343.jpg,A person rides a bike on the road.
./coco_dataset/train2017/000000067616.jpg,A group of people sitting at a table next to a traffic filled street.
./coco_dataset/train2017/000000029675.jpg,Three hotdgs on a dark plate have been topped with mustard.
./coco_dataset/train2017/000000032901.jpg,A group of four older men posing for a photo.
./coco_dataset/train2017/000000477288.jpg,Young people dressed in costume carry black umbrellas.
./coco_dataset/train2017/000000031322.jpg,A flock of swans swims in a bay.
./coco_dataset/train2017/000000257624.jpg,a little girl is standing outside with a soccer ball
./coco_dataset/train2017/000000412887.jpg,A cow is laying down with mouth open as if to say something.
./coco_dataset/train2017/000000359135.jpg,Pair of elephants interacting in urban like setting.
./coco_dataset/train2017/000000452084.jpg,"A box contains a breakfast with an omelet, tomato slices, a sausage, and some toast."
./coco_dataset/train2017/000000347265.jpg,A man is walking in skies in the snow
./coco_dataset/train2017/000000502336.jpg,Pedestrians walking on cobbled sidewalk past multiple storefronts..
./coco_dataset/train2017/000000545129.jpg,Three zebras huddling together in a very dry area
./coco_dataset/train2017/000000489305.jpg,A fruit salad that includes a variety of fruit.
./coco_dataset/train2017/000000087470.jpg,A herd of cattle walking down a road being followed by a cowboy.
./coco_dataset/train2017/000000009378.jpg,A man spins a frisbee as the audience looks on.
./coco_dataset/train2017/000000311295.jpg,A group of zebras in a field by some trees.
./coco_dataset/train2017/000000065798.jpg,A baseball game with a bunch of people in the stands. 
./coco_dataset/train2017/000000276024.jpg,Two men on horses drive cattle down the road.
./coco_dataset/train2017/000000413689.jpg,two women hold umbrellas while waiting to cross the street in a city
./coco_dataset/train2017/000000036494.jpg,This crowded restaurant has an enormous clock on the wall
./coco_dataset/train2017/000000090003.jpg,Two dogs playing in the grass with a frisbee.
./coco_dataset/train2017/000000138819.jpg,"A bathroom has a sink, toilet, and trash can in it.  "
./coco_dataset/train2017/000000359781.jpg,The tall adult giraffe is standing next to a boulder.
./coco_dataset/train2017/000000423971.jpg,Toilet with open lid in the middle of a bathroom.
./coco_dataset/train2017/000000512194.jpg,A vase with a variety of flowers sitting in the window. 
./coco_dataset/train2017/000000205776.jpg,A bear sleeps in a hammock made of heavy canvas.
./coco_dataset/train2017/000000111036.jpg,A stove top oven sitting on a pile of junk outdoors.
./coco_dataset/train2017/000000015079.jpg,A tasty looking sandwich that is cut in half to eat.
./coco_dataset/train2017/000000358195.jpg,A little girl riding a skateboard down a road.
./coco_dataset/train2017/000000469246.jpg,A side view of a train by the street.
./coco_dataset/train2017/000000153510.jpg,A plate topped with rice and meat next to bread.
./coco_dataset/train2017/000000389684.jpg,a man is walking down the sidewalk next to a bus on the street
./coco_dataset/train2017/000000184321.jpg,A blue train is next to a sidewalk on the rails.
./coco_dataset/train2017/000000438862.jpg,A man kicking a soccer ball during a soccer game.
./coco_dataset/train2017/000000522007.jpg,A compact kitchen with white appliances and shelving units for storage.
./coco_dataset/train2017/000000285894.jpg,A giraffe has come to a fence line to greet visitors.
./coco_dataset/train2017/000000077595.jpg,a close up of a cat laying next to a laptop
./coco_dataset/train2017/000000336265.jpg,A boy is playing with a toy in a grassy field.
./coco_dataset/train2017/000000016958.jpg,A room with a fireplace and a wooden table.
./coco_dataset/train2017/000000078915.jpg,A woman tennis player hitting a tennis ball.
./coco_dataset/train2017/000000233727.jpg,a bus that is parked outside of some buildings
./coco_dataset/train2017/000000007278.jpg,A man that is on a surfboard in the water.
./coco_dataset/train2017/000000172083.jpg,A public restroom has been redone to resemble a party.
./coco_dataset/train2017/000000078420.jpg,A cat sleeping on the edge of a laptop computer. 
./coco_dataset/train2017/000000261732.jpg,A man jumping up on a blue tennis court with a black tennis racket in his hand. 
./coco_dataset/train2017/000000477955.jpg,"A man is standing on the beach with a surfboard, flying a kite."
./coco_dataset/train2017/000000520264.jpg,"A man, his arm across the woman next to him, stands in a blandly colored kitchen area,  in front of a black-rimmed  window, next to a counter with a microwave, plates, with and without food, and wine bottles.  "
./coco_dataset/train2017/000000374083.jpg,A man and a young girl choosing between two cakes.
./coco_dataset/train2017/000000068628.jpg,Guy jumps off the steps doing a flip trick with his skateboard
./coco_dataset/train2017/000000237864.jpg,Adult elephant running after a small brown dog. 
./coco_dataset/train2017/000000034071.jpg,A close up of what appears to be two traffic machines. 
./coco_dataset/train2017/000000069138.jpg,A red stoplight with a street in the background.
./coco_dataset/train2017/000000001296.jpg,A woman holds up her phone in front of her face.
./coco_dataset/train2017/000000015751.jpg,A bird taking flight from a rooftop away from the other birds
./coco_dataset/train2017/000000039769.jpg, two cats lying near two remotes on a purple sheets
./coco_dataset/train2017/000000479912.jpg,The loading dock is attached to the side of a four engine airliner.
./coco_dataset/train2017/000000023899.jpg,A group of men playing a game with remote controllers.
./coco_dataset/train2017/000000076211.jpg,A street scene looking at a building with a clock on the wall.
./coco_dataset/train2017/000000526751.jpg,A boat sitting on top of a beach next to a body of water.
./coco_dataset/train2017/000000071226.jpg,A bed with two dogs and a cat lying on it.
./coco_dataset/train2017/000000082846.jpg,A trolley car parked in a parking lot.
./coco_dataset/train2017/000000361147.jpg,The tennis player looks solemn holding his racket.
./coco_dataset/train2017/000000078959.jpg,a bunch of bananas are hanging from the banana tree
./coco_dataset/train2017/000000173091.jpg,"A carryout lunch including sandwich, fruit, and frappucino. "
./coco_dataset/train2017/000000120853.jpg,A close up of a sandwich with a drink in the back.
./coco_dataset/train2017/000000011197.jpg,Couple of people standing at an intersection waiting to cross.
./coco_dataset/train2017/000000301376.jpg,A street corner with traffic lights and cars.
./coco_dataset/train2017/000000204329.jpg,A colorful surfboard stands erected on the sandy beach.
./coco_dataset/train2017/000000128748.jpg,A group of three men standing around a baseball field.
./coco_dataset/train2017/000000068833.jpg,A counter and some chairs in a small room.
./coco_dataset/train2017/000000474078.jpg,A baseball player swinging a bat a a baseball.
./coco_dataset/train2017/000000182805.jpg,A woman holding an umbrella sitting on a blanket next to two dogs.
./coco_dataset/train2017/000000095843.jpg,A large blue and white bus on a road.
./coco_dataset/train2017/000000054628.jpg,A tall multi layer cake sitting on top of a blue table cloth.
./coco_dataset/train2017/000000426253.jpg,A plate of food being heated in a microwave.
./coco_dataset/train2017/000000300233.jpg,A close up of a bowl of uncooked rice and a jar of oil.
./coco_dataset/train2017/000000242724.jpg,Two very sexy women in bikinis riding horses in the ocean.
./coco_dataset/train2017/000000314182.jpg,"Four bowls of snacks: crackers, broccoli and carrots, nuts and dip"
./coco_dataset/train2017/000000082807.jpg,A very cute looking small dog by some food.
./coco_dataset/train2017/000000126110.jpg,A dog is looking out the window of a yellow truck.
./coco_dataset/train2017/000000171050.jpg,A fire hydrant across from a red bricked building. 
./coco_dataset/train2017/000000210230.jpg,a bunch of women serving hot dogs 
./coco_dataset/train2017/000000059598.jpg,"A soda, banana and muffin are set near a laptop."
./coco_dataset/train2017/000000211120.jpg,Several teddy bears appear to have a picnic on the grass.
./coco_dataset/train2017/000000407403.jpg,a white vase with yellow tulips against a grey background
./coco_dataset/train2017/000000184400.jpg,A subway train that is passing over a train bridge.
./coco_dataset/train2017/000000307598.jpg,A yellow and green train is coming down the track.
./coco_dataset/train2017/000000322429.jpg,A wooden shelf filled with lots of glass pots and plates.
./coco_dataset/train2017/000000532690.jpg,A beautiful blonde woman in tight blue jeans.
./coco_dataset/train2017/000000243344.jpg,a cat stands on top of a refrigerator looking down.
./coco_dataset/train2017/000000177934.jpg,Two young women are washing two motorcycles with hoses..
./coco_dataset/train2017/000000134722.jpg,a long passenger train pulling up to a station
./coco_dataset/train2017/000000148620.jpg,Computer equipment displayed on desk in open room.
./coco_dataset/train2017/000000230819.jpg,A man in a wetsuit that is riding on a surfboard.
./coco_dataset/train2017/000000407650.jpg,a person jumping a snow board in the air 
./coco_dataset/train2017/000000005529.jpg,A person on skis is skiing down a snowy hill. 
./coco_dataset/train2017/000000129416.jpg,Several cows grazing on grass near water with trees in the background.
./coco_dataset/train2017/000000179285.jpg,A tennis ball sitting on a tennis racket.
./coco_dataset/train2017/000000493772.jpg,A person holds an umbrella in the middle of a rode. 
./coco_dataset/train2017/000000532530.jpg,A map of the town in the middle of the street with buildings in the background. 
./coco_dataset/train2017/000000292225.jpg,Two girls are playing tennis on a tennis court.
./coco_dataset/train2017/000000393469.jpg,A man standing next to a snowboard in the snow.
./coco_dataset/train2017/000000186980.jpg,a wooden dinette table and two chairs with place settings
./coco_dataset/train2017/000000267670.jpg,A bathroom with a modern white pedestal sink
./coco_dataset/train2017/000000170191.jpg,A man in a leopard robe stands next to a bed
./coco_dataset/train2017/000000448256.jpg,A couple of men standing next to a truck.
./coco_dataset/train2017/000000347693.jpg,a room with some big window on the side of it 
./coco_dataset/train2017/000000318114.jpg,Banana bread and orange juice with a orange wedge is sweet tasting.
./coco_dataset/train2017/000000000872.jpg,two baseball players are playing baseball on a field
./coco_dataset/train2017/000000008211.jpg,Street cleaners are taking a rest from work.
./coco_dataset/train2017/000000580418.jpg,a herd of cows walks down a city street 
./coco_dataset/train2017/000000543300.jpg,A Port River Dolphin Cruise ship sits in the water.
./coco_dataset/train2017/000000460147.jpg,Traffic can be seen far down the road in this photograph.
./coco_dataset/train2017/000000441491.jpg,Three women simultaneously take a bite of pizza.
